id,label,icd_code,mesh_code
DOID:4724,brain edema,,D001929
DOID:4730,vasomotor rhinitis,J30.0,D012223
DOID:4731,atrophic rhinitis,,D012222
DOID:4734,calciphylaxis,,D002115
DOID:4737,somatoform disorder,F45,D013001
DOID:4737,somatoform disorder,F45.0,D013001
DOID:474,histiocytoid hemangioma,,D006391
DOID:4744,placenta accreta,O43.21,D010921
DOID:4751,striatonigral degeneration,G23.2,D020955
DOID:4752,multiple system atrophy,,D012791
DOID:4752,multiple system atrophy,,D019578
DOID:4762,vasculogenic impotence,,D018783
DOID:4765,pulmonary blastoma,,D018202
DOID:4769,pleuropulmonary blastoma,,C537516
DOID:4773,congenital mesoblastic nephroma,,D018201
DOID:4776,rapidly progressive glomerulonephritis,N01,
DOID:479,angiokeratoma,,D000794
DOID:4790,medulloepithelioma,,D018242
DOID:4795,"GM2 gangliosidosis, AB variant",,D049290
DOID:4796,space motion sickness,,D018489
DOID:4798,aggressive systemic mastocytosis,C96.21,D034721
DOID:48,male reproductive system disease,N50.9,D005832
DOID:480,movement disease,,D009069
DOID:4810,cerebrotendinous xanthomatosis,,D019294
DOID:4817,ganglioneuroma,,D005729
DOID:483,cavernous hemangioma,D18.0,D006392
DOID:4830,adenosquamous carcinoma,,D018196
DOID:4837,Gorham's disease,,D010015
DOID:4839,sebaceous adenocarcinoma,,D018266
DOID:484,vascular hemostatic disease,,D020141
DOID:4840,sebaceous carcinoma,C44,
DOID:4843,subependymal glioma,,D018315
DOID:4844,benign ependymoma,,D004806
DOID:4851,pilocytic astrocytoma,,D001254
DOID:4866,salivary gland adenoid cystic carcinoma,,D003528
DOID:4873,anterior horn cell disease,,D016472
DOID:4885,Colorado tick fever,A93.2,D003121
DOID:4889,lymph node tuberculosis,A18.2,D014388
DOID:4889,lymph node tuberculosis,A18.2,D018601
DOID:4890,juvenile myoclonic epilepsy,,D020190
DOID:4897,bile duct carcinoma,,D001650
DOID:4903,granular cell carcinoma,,D000230
DOID:4905,pancreatic carcinoma,,C562463
DOID:4908,anal carcinoma,,D001005
DOID:4914,esophagus adenocarcinoma,,C562730
DOID:4916,pituitary carcinoma,,D010911
DOID:4919,renal pelvis carcinoma,C65,
DOID:4922,breast secretory carcinoma,,C537535
DOID:4926,bronchiolo-alveolar adenocarcinoma,,D002282
DOID:4927,Klatskin's tumor,,D018285
DOID:4928,intrahepatic cholangiocarcinoma,C22.1,D018281
DOID:4929,tubular adenocarcinoma,,D000230
DOID:4943,adenocarcinoma in situ,,D065311
DOID:4947,cholangiocarcinoma,C22.1,D018281
DOID:4952,postpoliomyelitis syndrome,G14,D016262
DOID:4953,poliomyelitis,A80,D011051
DOID:4959,epidermolysis bullosa dystrophica,Q81.2,D016108
DOID:4960,bone marrow cancer,D47.1,D009196
DOID:4961,bone marrow disease,,D001855
DOID:4962,pericardial tuberculosis,A18.84,D010495
DOID:4964,neurotic disorder,F34.1,D000275
DOID:4964,neurotic disorder,F34.1,D003866
DOID:4964,neurotic disorder,F34.1,D009497
DOID:4964,neurotic disorder,F48.9,D000275
DOID:4964,neurotic disorder,F48.9,D003866
DOID:4964,neurotic disorder,F48.9,D009497
DOID:4968,Nelson syndrome,E24.1,D009347
DOID:4969,Gerstmann syndrome,,D005862
DOID:4970,prosopagnosia,R48.3,D020238
DOID:4971,myelofibrosis,D47.4,D055728
DOID:4971,myelofibrosis,D75.81,D055728
DOID:4972,myelodysplastic/myeloproliferative neoplasm,,D054437
DOID:4974,actinobacillosis,,D000187
DOID:4976,elephantiasis,,D004604
DOID:4977,lymphedema,,D008209
DOID:4986,nonparalytic poliomyelitis,A80.4,
DOID:4988,alcoholic pancreatitis,,D019512
DOID:4989,pancreatitis,K85.9,D010195
DOID:4990,essential tremor,G25.0,D020329
DOID:4992,optic nerve glioma,,D020339
DOID:4997,Camurati-Engelmann disease,Q78.3,D003966
DOID:4998,trichorhinophalangeal syndrome type II,,D015826
DOID:50,thyroid gland disease,E07.9,D013959
DOID:5003,eunuchism,,D005058
DOID:5015,fibrolamellar carcinoma,,C537258
DOID:5032,pineal gland cancer,C75.3,D010871
DOID:5039,myoblastoma,,D009379
DOID:5041,esophageal cancer,C15.3,D004938
DOID:5041,esophageal cancer,C15.4,D004938
DOID:5041,esophageal cancer,C15.5,D004938
DOID:5050,Ehrlich tumor carcinoma,,D002286
DOID:5052,melioidosis,A24.9,D008554
DOID:5062,phencyclidine abuse,,D010623
DOID:5063,basosquamous carcinoma,,D002281
DOID:5075,myxopapillary ependymoma,,D004806
DOID:5076,mixed glioma,,D005910
DOID:5077,subependymal giant cell astrocytoma,,D001254
DOID:5078,ganglioglioma,,D018303
DOID:5082,liver cirrhosis,K74.60,D008103
DOID:5093,thoracic cancer,C76.1,D013899
DOID:5101,ear cancer,,D004428
DOID:5112,copper deficiency myelopathy,,D013540
DOID:5113,nutritional deficiency disease,,D003677
DOID:5117,dermoid cyst of ovary,,C562731
DOID:5119,ovarian cyst,N83.2,
DOID:5138,leiomyomatosis,,D018231
DOID:5151,plexiform neurofibroma,,D018318
DOID:5154,borna disease,,D001890
DOID:5158,pleural cancer,C38.4,D010997
DOID:5160,arteriosclerosis obliterans,,D001162
DOID:5162,arteriolosclerosis,I70,D050379
DOID:5166,endometrial stromal tumor,,D036821
DOID:5172,endometrium carcinoma in situ,D07.0,
DOID:518,scrotum neoplasm,C63.2,
DOID:519,aortitis,I77.6,D001025
DOID:520,aortic disease,,D001018
DOID:5200,urinary tract obstruction,N13.9,
DOID:5204,"fructose-1,6-bisphosphatase deficiency",E74.19,D015319
DOID:5212,congenital disorder of glycosylation,,D018981
DOID:5213,chronic inflammatory demyelinating polyradiculoneuropathy,G61.81,D020277
DOID:5222,acute necrotizing encephalitis,,D004684
DOID:5223,infertility,,D007246
DOID:5225,von Economo's disease,A85.8,
DOID:5230,hepatoerythropoietic porphyria,,D017121
DOID:5232,aortic valve prolapse,,D001023
DOID:5241,hemangioblastoma,,D018325
DOID:525,central nervous system vasculitis,,D020293
DOID:526,human immunodeficiency virus infectious disease,B20,D015658
DOID:5264,epithelioid leiomyosarcoma,,D007890
DOID:5268,myxoid leiomyosarcoma,,D007890
DOID:529,blepharospasm,G24.5,D001764
DOID:5295,intestinal disease,K63.9,D007410
DOID:530,eyelid disease,H02.9,D005141
DOID:5325,Roberts syndrome,,C535687
DOID:5327,retinal detachment,H33.2,D012163
DOID:533,thymus gland disease,E32,
DOID:5330,dental pulp disease,,D003788
DOID:5334,paraphimosis,N47.2,D010263
DOID:5337,epulis,,D005882
DOID:5338,gingival hypertrophy,,D005886
DOID:5339,cyclic hematopoiesis,D70.4,C536227
DOID:5340,anterograde amnesia,R41.1,D020324
DOID:5353,colonic disease,,D003108
DOID:5362,focal epithelial hyperplasia,,D017573
DOID:5363,myxoid liposarcoma,,D018208
DOID:5364,pulmonary coin lesion,R91.1,D003074
DOID:5374,pilomatrixoma,,D018296
DOID:5378,hemoglobin D disease,D58.2,
DOID:5379,hemoglobin E disease,D58.2,
DOID:538,internuclear ophthalmoplegia,H51.2,D015835
DOID:5381,bile duct adenoma,,D002759
DOID:5389,oxyphilic adenoma,,D018249
DOID:539,ophthalmoplegia,,D009886
DOID:5392,acidophil adenoma,,D000239
DOID:5394,prolactinoma,,D015175
DOID:540,strabismus,H50.8,
DOID:5403,microcystic adenoma,,D000236
DOID:5408,Paget's disease of bone,M88,D010001
DOID:5409,lung small cell carcinoma,,D055752
DOID:5411,lung oat cell carcinoma,,D018288
DOID:5418,schizoaffective disorder,F25,D011618
DOID:5419,schizophrenia,F20,D012559
DOID:5425,ovarian hyperstimulation syndrome,,D016471
DOID:5426,primary ovarian insufficiency,E28.3,D016649
DOID:543,dystonia,G24,D004421
DOID:543,dystonia,G24,D020821
DOID:5434,scrapie,,D012608
DOID:5435,variant Creutzfeldt-Jakob disease,,D016643
DOID:5439,papillary hidradenoma,,D000074009
DOID:5442,eccrine acrospiroma,,D018250
DOID:5445,syringocystadenoma papilliferum,,D000074009
DOID:5453,pulmonary venoocclusive disease,,D011668
DOID:5463,cochlear disease,,D015834
DOID:5467,conjunctival cancer,C69.0,D003230
DOID:5477,clear cell adenofibroma,,D062625
DOID:5482,cystadenofibroma,,D062625
DOID:5485,synovial sarcoma,,D013584
DOID:5500,cellular ependymoma,,D004806
DOID:5501,Pediculus humanus capitis infestation,B85.0,
DOID:5502,lice infestation,B85.2,D010373
DOID:5505,papillary ependymoma,,D004806
DOID:5513,Pediculus humanus corporis infestation,B85.1,
DOID:5515,nasal cavity squamous cell carcinoma,,D000077195
DOID:552,pneumonia,,D011014
DOID:5520,head and neck squamous cell carcinoma,,D000077195
DOID:5546,femoral cancer,,D005266
DOID:5557,testicular germ cell cancer,,C563236
DOID:5559,mediastinal cancer,C38.3,D008479
DOID:5563,malignant teratoma,,D013724
DOID:557,kidney disease,N08,D007674
DOID:5572,Beckwith-Wiedemann syndrome,Q87.3,D001506
DOID:5574,VIPoma,,D003969
DOID:5576,inhibited male orgasm,F52.32,
DOID:5577,gastrinoma,,D015408
DOID:5583,lung giant cell carcinoma,,D018286
DOID:5587,Volkmann contracture,T79.6,D054061
DOID:559,acute pyelonephritis,N10,
DOID:560,jaw-winking syndrome,Q07.8,C535908
DOID:5603,T-cell acute lymphoblastic leukemia,,D015458
DOID:5608,dental pulp calcification,K04.2,D003784
DOID:5612,spinal cancer,C72.0,D013120
DOID:5612,spinal cancer,C72.0,D013125
DOID:5614,eye disease,H44,D005128
DOID:5644,tricuspid valve prolapse,,D014263
DOID:5648,choroid plexus carcinoma,,C562943
DOID:5655,chiasmal syndrome,H47.4,
DOID:5656,cranial nerve disease,G52.9,D003389
DOID:566,labyrinthine dysfunction,H83.2,
DOID:5672,large intestine cancer,C18.9,
DOID:5675,cribriform carcinoma,,D000230
DOID:5679,retinal disease,H35.9,D012164
DOID:5683,hereditary breast ovarian cancer syndrome,,D061325
DOID:5688,Werner syndrome,,D014898
DOID:5690,well-differentiated liposarcoma,,D008080
DOID:5691,visual cortex disease,H47.6,
DOID:57,aortic valve insufficiency,I06.1,D001022
DOID:5702,pleomorphic liposarcoma,,D008080
DOID:571,median neuropathy,G56.10,
DOID:5719,adrenal medulla cancer,C74.1,
DOID:5723,optic atrophy,H47.2,D009896
DOID:573,nerve compression syndrome,,D009408
DOID:5731,chronic salpingitis,N70.11,
DOID:5732,pyosalpinx,N70,
DOID:5733,salpingitis,N70.91,D012488
DOID:5748,rheumatic pulmonary valve disease,I09.89,
DOID:5758,malignant mesenchymoma,,C535700
DOID:5759,sebaceous gland neoplasm,,D012626
DOID:576,proteinuria,R80,D011507
DOID:5766,pulmonary sclerosing hemangioma,,D047868
DOID:5773,oral submucous fibrosis,K13.5,D009914
DOID:5781,atrophic flaccid tympanic membrane,H73.81,
DOID:5782,tympanic membrane disease,H73.9,
DOID:5804,discrete subaortic stenosis,,D021922
DOID:5805,subvalvular aortic stenosis,,D001020
DOID:5810,adenosine deaminase deficiency,D81.30,
DOID:5812,MHC class II deficiency,D81.6,D016511
DOID:5813,purine nucleoside phosphorylase deficiency,D81.5,C562587
DOID:582,hemoglobinuria,R82.3,D006456
DOID:5820,composite lymphoma,,D058617
DOID:583,hemolytic anemia,D55-D59,D000743
DOID:5842,testis seminoma,,D018239
DOID:5844,myocardial infarction,I21,D009203
DOID:5845,anterolateral myocardial infarction,,D056988
DOID:585,nephrolithiasis,N20,
DOID:5850,inferior myocardial infarction,,D056989
DOID:5855,anteroseptal myocardial infarction,,D056988
DOID:5867,clear cell chondrosarcoma,,D000077207
DOID:5870,eosinophilic pneumonia,J82.81,D011657
DOID:5875,retroperitoneal cancer,C48,D012186
DOID:5875,retroperitoneal cancer,C48.0,D012186
DOID:589,congenital hemolytic anemia,D58.9,D000745
DOID:591,phobic disorder,F40,D010698
DOID:593,agoraphobia,F40.0,D000379
DOID:594,panic disorder,F41.0,D016584
DOID:5940,malignant peripheral nerve sheath tumor,,D018319
DOID:5958,bladder urachal carcinoma,,C536475
DOID:5976,occlusion precerebral artery,I65.9,
DOID:599,specific phobia,F40.2,C562465
DOID:5998,microglandular adenosis,,D005348
DOID:600,animal phobia,,C000719220
DOID:6000,congestive heart failure,I50,D006333
DOID:6000,congestive heart failure,I50.9,D006333
DOID:6039,uveal melanoma,,C536494
DOID:605,flying phobia,F40.243,C000719189
DOID:6050,esophageal disease,K22.9,D004935
DOID:606,Brown-Sequard syndrome,G83.81,D018437
DOID:607,paraplegia,G82.2,D010264
DOID:61,mitral valve disease,I05,
DOID:61,mitral valve disease,I05.1,
DOID:6114,cerebral convexity meningioma,,D008579
DOID:612,primary immunodeficiency disease,D84.9,D007153
DOID:6126,anal canal carcinoma,,C563020
DOID:6128,gliomatosis cerebri,,D018302
DOID:6132,bronchitis,J20,D001991
DOID:6132,bronchitis,J20,D029481
DOID:6132,bronchitis,J40,D001991
DOID:6132,bronchitis,J40,D029481
DOID:6132,bronchitis,J42,D001991
DOID:6132,bronchitis,J42,D029481
DOID:614,lymphopenia,D72.810,D008231
DOID:6148,nasal cavity carcinoma in situ,D02.3,
DOID:615,leukopenia,D72.819,D007970
DOID:6193,epithelioid sarcoma,,D012509
DOID:6195,conjunctivitis,H10,D003231
DOID:6196,reactive arthritis,M02.10,D016918
DOID:6196,reactive arthritis,M02.3,D016918
DOID:6199,cornea cancer,C69.1,
DOID:62,aortic valve disease,,D000082862
DOID:620,blood protein disease,,D001796
DOID:6201,pericardial mesothelioma,C45.2,
DOID:6204,follicular adenoma,,D000236
DOID:624,transient hypogammaglobulinemia of infancy,D80.7,
DOID:6245,renal oncocytoma,,C537750
DOID:6255,growth hormone secreting pituitary adenoma,,D049912
DOID:626,complement deficiency,D84.1,D000081208
DOID:6262,follicular dendritic cell sarcoma,C96.4,D054740
DOID:6263,inflammatory breast carcinoma,,D058922
DOID:627,severe combined immunodeficiency,,D016511
DOID:628,combined T cell and B cell immunodeficiency,D81,
DOID:630,genetic disease,,D030342
DOID:631,fibromyalgia,M79.7,D005356
DOID:633,myositis,M60,D009220
DOID:6335,bilateral meningioma of optic nerve,,C000608854
DOID:635,acquired immunodeficiency syndrome,B20,D000163
DOID:636,central pontine myelinolysis,G37.2,D017590
DOID:6364,migraine,G43,D008881
DOID:6376,hypersplenism,D73.1,D006971
DOID:639,acute disseminated encephalomyelitis,,D004673
DOID:640,encephalomyelitis,,D004679
DOID:6406,double outlet right ventricle,Q20.1,D004310
DOID:6419,tetralogy of Fallot,Q21.3,D013771
DOID:6420,pulmonary valve stenosis,,D011666
DOID:643,progressive multifocal leukoencephalopathy,A81.2,D007968
DOID:6432,pulmonary hypertension,I27.20,D006976
DOID:6457,Cowden syndrome,,D006223
DOID:646,viral encephalitis,,D004671
DOID:648,kuru,A81.81,D007729
DOID:649,prion disease,A81.9,D017096
DOID:6498,seborrheic keratosis,L82,D017492
DOID:65,connective tissue disease,,D003240
DOID:653,purine-pyrimidine metabolic disorder,E79.8,
DOID:6536,plasma cell neoplasm,,D010265
DOID:654,overnutrition,,D044343
DOID:6543,acne,L70,D000152
DOID:6543,acne,L70.2,D000152
DOID:6548,angiomatous meningioma,,D008579
DOID:655,inherited metabolic disorder,,D008661
DOID:657,adenoma,,D000236
DOID:6576,childhood optic nerve glioma,,D020339
DOID:6590,spondylitis,M46,
DOID:660,adrenal cortex cancer,C74.0,D000306
DOID:6603,Kummell's disease,M48.3,
DOID:6612,leukocyte adhesion deficiency,,D018370
DOID:6620,X-linked hyper IgM syndrome,,D053307
DOID:6643,Baastrup's syndrome,M48.2,
DOID:6652,diffuse idiopathic skeletal hyperostosis,M48.1,D004057
DOID:6676,Froelich syndrome,E23.6,D007027
DOID:6678,tooth and nail syndrome,,C536736
DOID:668,myositis ossificans,,D009221
DOID:6680,Capgras syndrome,,D002194
DOID:6682,spondylolisthesis,M43.1,D013168
DOID:6683,X-linked Aarskog syndrome,Q87.19,C535331
DOID:6686,Achard syndrome,,C536012
DOID:6688,autoimmune lymphoproliferative syndrome,D89.82,D056735
DOID:6691,Aagenaes syndrome,,C535330
DOID:6692,Barre-Lieou syndrome,M53.0,D055010
DOID:6712,anterior spinal artery syndrome,G83.82,D020759
DOID:6713,cerebrovascular disease,I67.9,D002561
DOID:672,spleen cancer,C26.1,D013160
DOID:6725,spinal stenosis,M48.0,D013130
DOID:6725,spinal stenosis,M48.02,D013130
DOID:6725,spinal stenosis,M48.061,D013130
DOID:6726,fibrillary astrocytoma,,D001254
DOID:674,cleft palate,Q35,D002972
DOID:676,juvenile rheumatoid arthritis,M08.4,
DOID:678,progressive supranuclear palsy,G23.1,D013494
DOID:679,basal ganglia disease,,D001480
DOID:680,tauopathy,,D024801
DOID:681,progressive bulbar palsy,G12.22,D010244
DOID:6811,juvenile pilocytic astrocytoma,,D001254
DOID:682,compartment syndrome,T79.A0,D003161
DOID:6823,pancreatoblastoma,,C537162
DOID:683,motor neuritis,,D009443
DOID:684,hepatocellular carcinoma,C22.0,D006528
DOID:6869,parasagittal meningioma,,D008579
DOID:687,hepatoblastoma,C22.2,D018197
DOID:688,embryonal cancer,,D009373
DOID:6925,peroneal nerve paralysis,G57.3,D020427
DOID:6929,retinal edema,H35.81,D010211
DOID:693,dental enamel hypoplasia,,D003744
DOID:6950,combat disorder,,D003130
DOID:6969,acute canaliculitis,H04.33,
DOID:6970,acute inflammation of lacrimal passage,H04.3,
DOID:6977,pancreatic cholera,,D003969
DOID:698,dentin sensitivity,,D003807
DOID:699,mitochondrial myopathy,,D017240
DOID:700,mitochondrial metabolism disease,,D028361
DOID:7004,ACTH-secreting pituitary adenoma,,D049913
DOID:7005,gemistocytic astrocytoma,,D001254
DOID:7007,childhood cerebral astrocytoma,,D001254
DOID:7008,protoplasmic astrocytoma,,D001254
DOID:701,dentin dysplasia,K00.5,D003805
DOID:7033,anisakiasis,B81.0,D017129
DOID:705,Leber hereditary optic neuropathy,H47.22,D029242
DOID:707,B-cell lymphoma,,D016393
DOID:711,refractory hairy cell leukemia,C91.42,
DOID:7127,radiation cystitis,N30.4,
DOID:7146,Langerhans cell sarcoma,C96.4,D054752
DOID:7147,ankylosing spondylitis,M45,D013167
DOID:7148,rheumatoid arthritis,M06.9,D001172
DOID:7165,subacute thyroiditis,E06.1,D013968
DOID:7166,thyroiditis,E06,D013966
DOID:718,autoimmune hemolytic anemia,,D000744
DOID:7188,autoimmune thyroiditis,E06.3,D013967
DOID:7210,psammomatous meningioma,,D008579
DOID:7211,fibrous meningioma,,D008579
DOID:7212,meningothelial meningioma,,D008579
DOID:7213,transitional meningioma,,D008579
DOID:7224,spinal meninges cancer,C70.1,
DOID:727,premenstrual tension,N94.3,D011293
DOID:728,nodular episcleritis,H15.12,
DOID:7280,congenital epulis,,D005887
DOID:730,urethral benign neoplasm,,D014523
DOID:7305,astroblastoma,,D018302
DOID:731,urinary system benign neoplasm,,D014571
DOID:732,urethral disease,N36.9,D014522
DOID:7327,pseudosarcomatous fibromatosis,M72.4,
DOID:734,urethra cancer,C68.0,D014523
DOID:7365,Kimura disease,,D000082242
DOID:7371,superficial urinary bladder cancer,,D000093284
DOID:7398,cerebral primitive neuroectodermal tumor,,D018242
DOID:74,hematopoietic system disease,D75.9,D006402
DOID:7400,Nijmegen breakage syndrome,,D049932
DOID:7426,cutaneous anthrax,A22.0,C531621
DOID:7427,anthrax disease,A22,D000881
DOID:743,dermatographia,L50.3,
DOID:7439,polyp of middle ear,H74.4,
DOID:7457,enterobiasis,B80,D010123
DOID:746,adenomatoid tumor,D19.9,D018254
DOID:7474,malignant pleural mesothelioma,C45.0,D000086002
DOID:7475,diverticulitis,,D004238
DOID:7489,Osgood-Schlatter's disease,M92.52,D055034
DOID:75,lymphatic system disease,,D008206
DOID:750,peptic ulcer disease,K27,D010437
DOID:7514,Wolffian adnexal neoplasm,,C536741
DOID:7518,inhibited female orgasm,F52.31,
DOID:752,peptic ulcer perforation,,D010439
DOID:754,bladder tuberculosis,A18.12,
DOID:7551,gonorrhea,A54,D006069
DOID:7558,glossopharyngeal motor neuropathy,,D020435
DOID:7566,eccrine porocarcinoma,,D057090
DOID:758,situs inversus,Q89.3,D012857
DOID:76,stomach disease,,D013272
DOID:7608,parathyroid adenoma,,D010282
DOID:7633,macular holes,,D012167
DOID:767,muscular atrophy,,D009133
DOID:768,retinoblastoma,,D012175
DOID:769,neuroblastoma,,D009447
DOID:7693,abdominal aortic aneurysm,,D017544
DOID:7698,non-functioning pancreatic endocrine tumor,,C536126
DOID:77,gastrointestinal system disease,K92.9,D004066
DOID:7725,epilepsy with generalized tonic-clonic seizures,,D004830
